_id,title,link,source,bias_reason,factual,mudslinging,omission of source,opinion statements presented as fact,sensationalism,spin,factual_true,mudslinging_true,omission of source_true,opinion statements presented as fact_true,sensationalism_true,spin_true
66c1ee8166a3aafbaceed605,CM Murad calls for probe into child marriages in Sindh’s Dadu,https://www.dawn.com/news/1853080/cm-murad-calls-for-probe-into-child-marriages-in-sindhs-dadu,DAWN,"The article presents factual information about child marriages in Sindh's Dadu district, supported by statements from the Chief Minister and reports from UNICEF.  It objectively reports on the issue, citing official statements and data without using sensational language or subjective opinions.  The article attributes information to credible sources, such as the Chief Minister's office and UNICEF, and doesn't present claims without evidence.",1,0,0,0,0,0,,,,,,
66c1eed6de98b22e5d120a4b,Light to heavy rain lashes parts of Karachi,https://www.geo.tv/latest/559827-weather-update-light-to-heavy-rain-lashes-parts-of-karachi,GEO,"The article reports on the weather event objectively using neutral language.  It cites the Pakistan Meteorological Department, a credible source, and presents verifiable information about the rain in Karachi. There is no evidence of spin, sensationalism, mudslinging, omission of source, or opinion presented as fact.",1,0,0,0,0,0,,,,,,
66c2191ade98b22e5d120a4f,PTI decries 'changes' in Punjab election tribunals amid electoral disputes,https://www.geo.tv/latest/559845-pti-decries-changes-in-punjab-election-tribunals-amid-electoral-disputes,GEO,"The provided text is a news headline and excerpt.  It presents information without overt bias, subjective language, or unsupported claims. While it mentions political disputes, it doesn't take a stance or employ sensational language.  The headline accurately reflects the content.  To assess bias definitively, the full article is needed for a complete evaluation of context, sources, and potential biases such as selective quoting or omission.",1,0,0,0,0,0,,,,,,
66c2191ade98b22e5d120a50,PML-N leader signals more rigorous actions after army's internal accountability,https://www.geo.tv/latest/559844-pml-n-leader-signals-more-rigorous-actions-after-armys-internal-accountability,GEO,"The article contains allegations against Hasan, a member of the PTI, without providing evidence or context.  Accusing someone of ""providing material to anti-Pakistan journalists"" is a serious allegation that requires substantial evidence.  The lack of such evidence and the absence of a balanced perspective make the article lean towards mudslinging.",0,1,0,0,0,0,,,,,,
66c234e266a3aafbaceed60b,"Local authorities mobilised across Sindh, minister informs CM as heavy rainfall wreaks havoc",https://www.dawn.com/news/1853105/local-authorities-mobilised-across-sindh-minister-informs-cm-as-heavy-rainfall-wreaks-havoc,DAWN,"The article presents objective reporting of the heavy rainfall in Sindh, Pakistan. It provides specific details such as rainfall measurements, government responses, and damage assessments.  The article quotes officials and uses verifiable data from the PMD.  There is no evidence of spin, sensationalism, mudslinging, or omission of sources. The language is neutral and factual, and the article maintains a balanced presentation of information.",1,0,0,0,0,0,,,,,,
66c23552de98b22e5d120a53,"PTI involved in furthering India-sponsored agenda in Pakistan, says federal minister",https://www.geo.tv/latest/559849-pti-involved-in-furthering-india-sponsored-agenda-in-pakistan-says-federal-minister,GEO,"The statement accuses PTI of being involved in furthering an India-sponsored agenda and being bankrolled by Indians, which constitutes a personal attack and attempts to damage the party's reputation without providing concrete evidence.",0,1,0,0,0,0,,,,,,
66c242f466a3aafbaceed60d,"PM Shehbaz pledges crackdown on electricity theft, targets reduction in line losses",https://www.dawn.com/news/1853115/pm-shehbaz-pledges-crackdown-on-electricity-theft-targets-reduction-in-line-losses,DAWN,"The article reports on a meeting where the Prime Minister directed actions to improve Pakistan's power distribution system.  It presents the information objectively, quoting the Prime Minister directly and detailing the meeting's attendees and outcomes. There is no evidence of spin, sensationalism, mudslinging, opinion presented as fact, or omission of source.",1,0,0,0,0,0,,,,,,
66c2437ade98b22e5d120a55,Torrential rains claim nearly 200 lives across Pakistan since July 1: NDMA,https://www.geo.tv/latest/559869-torrential-rains-claim-nearly-200-lives-across-pakistan-since-july-1-ndma,GEO,"The article reports on the death toll and injuries caused by torrential rains in Pakistan, citing the National Disaster Management Authority (NDMA) as a source.  It uses neutral language and presents verifiable information, lacking any indicators of spin, sensationalism, mudslinging, or omission of source. The headline accurately reflects the content.",1,0,0,0,0,0,,,,,,
66c2437ade98b22e5d120a56,PM Shehbaz reiterates govt's resolve to tackle power issues on priority,https://www.geo.tv/latest/559854-pm-shehbaz-reiterates-govts-resolve-to-tackle-power-issues-on-prority,GEO,"The article reports on a meeting chaired by Prime Minister Shehbaz Sharif regarding power issues. It presents the PM's statements and actions without subjective language or unsupported claims.  The source is clearly identified as APP, and the article does not engage in sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa27,"YouTuber Aun Ali reaches home safely, lawyers say",https://www.dawn.com/news/1853287/youtuber-aun-ali-reaches-home-safely-lawyers-say,DAWN,"The article presents a factual account of YouTuber Aun Ali Khosa's alleged abduction and subsequent release. It reports on legal proceedings, statements from lawyers, and concerns raised by human rights organizations. The reporting is objective, providing details from multiple sources without subjective opinions or sensational language.  While it mentions the dramatic circumstances of the alleged abduction, this is presented as a factual account of what was reported and not used to sensationalize the story.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa28,Seven labourers killed in Diamer as truck plunges into ravine,https://www.dawn.com/news/1853304/six-labourers-killed-in-diamer-as-truck-plunges-into-ravine,DAWN,"The article reports on a tragic road accident in a neutral and objective manner.  It provides factual details, quotes credible sources (police, rescue officials, hospital), and avoids sensational language or subjective opinions. The inclusion of statistics on road accidents in Pakistan adds context without exaggeration.  The article does not exhibit any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa29,Karakoram Highway blocked as floods ravage GB,https://www.dawn.com/news/1853216/karakoram-highway-blocked-as-floods-ravage-gb,DAWN,"The article presents objective reporting of the flood and its consequences in Gilgit-Baltistan. It cites specific locations, mentions the affected infrastructure (KKH, Gilgit-Shandur road, Gilgit-Ghizer road), and reports on the damage to houses and infrastructure.  While the lack of an official government statement is noted, this is presented as a fact rather than a judgment. The article relies on descriptions of observable events and does not use subjective language or sensationalism.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa2a,New Pakistani envoy Rizwan Saeed Sheikh set to reach US this week,https://www.dawn.com/news/1853209/new-pakistani-envoy-rizwan-saeed-sheikh-set-to-reach-us-this-week,DAWN,"The article presents neutral reporting of the appointment of a new Pakistani ambassador to the US. It cites official sources, mentions timelines, and names individuals considered for the position.  There is no evidence of spin, sensationalism, mudslinging, omission of source, or opinion presented as fact.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa2b,Public holiday in Sindh tomorrow for Shah Abdul Latif Bhittai’s urs,https://www.dawn.com/news/1853161/public-holiday-in-sindh-tomorrow-for-shah-abdul-latif-bhittais-urs,DAWN,"The article reports on the Sindh government's declaration of a public holiday for Shah Abdul Latif Bhittai's urs in a neutral and objective manner. It provides factual information about the holiday, including which government offices and educational institutions will be closed.  The article cites its source (Dawn, August 19th, 2024) and does not contain any subjective opinions, exaggerated language, or unsupported claims.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa2c,"Businesses, rights activists decry internet slowdown",https://www.dawn.com/news/1853214/businesses-rights-activists-decry-internet-slowdown,DAWN,"The article mentions claims made by digital rights experts and activists, along with concerns from business leaders, but it does not provide direct quotes or specific sources for several claims. For example, the claim that internet networks have been up to 40 percent slower since July lacks a specific source.  Similarly, the statement about the government's alleged targeting of WhatsApp due to its encryption capabilities is attributed to an expert but lacks a direct quote or supporting evidence.  While the article names organizations such as the Pakistan Software Houses Association and the Wireless & Internet Service Providers Association of Pakistan, it does not always link these to the exact claims attributed to them, making it difficult for the reader to verify the information independently.",0,0,1,0,0,0,,,,,,
66c315bf4b7830c25ed0aa2d,"Reports of cyberattack on ATMs untrue, says 1LINK",https://www.dawn.com/news/1853210/reports-of-cyberattack-on-atms-untrue-says-1link,DAWN,"The article presents objective reporting by citing official denials from 1LINK and BBC Urdu regarding the alleged cyberattack. It provides verifiable information and quotes statements from relevant authorities, including 1LINK and the State Bank of Pakistan.  The article does not rely on subjective opinions or sensational language; instead, it presents the facts of the situation and clarifies the misinformation circulating on social media.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa2e,"One foreign climber ‘killed’, two stranded on Gasherbrum IV",https://www.dawn.com/news/1853158/one-foreign-climber-killed-two-stranded-on-gasherbrum-iv,DAWN,"The article presents objective reporting of the events, relying on factual details, quotes from involved parties (climbers and tour operators), and official statements from the Alpine Club of Pakistan and the Deputy Commissioner.  It avoids subjective language, sensationalism, or unsupported claims. The article clearly states the challenges of the rescue operation due to weather and altitude, maintaining a neutral tone throughout the reporting.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa2f,"Two soldiers, cop martyred in D.I. Khan, Lakki attacks",https://www.dawn.com/news/1853215/two-soldiers-cop-martyred-in-di-khan-lakki-attacks,DAWN,"The article reports on the attacks in a neutral and objective manner. It provides factual details, including the number of casualties, the locations of the attacks, and the identities of the victims.  The article also attributes information to specific sources, such as police officials. There is no evidence of spin, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa30,Planning minister Ahsan Iqbal calls for ‘sea change’ in HEC top tier,https://www.dawn.com/news/1853217/planning-minister-ahsan-iqbal-calls-for-sea-change-in-hec-top-tier,DAWN,"The article presents Ahsan Iqbal's opinions and criticisms of the HEC as factual statements without providing sufficient evidence or data to support all of his claims.  For example, the claim about nepotism in HEC recruitments is an allegation without specific evidence.  Similarly, the assertion that the FPSC has continually complained about falling education standards for several years needs supporting data from FPSC reports. While the article mentions a 2023 study on unemployment among graduates, it doesn't detail the methodology or provide enough information for readers to independently verify the claim. The article also uses phrases like ""failed to achieve its objectives"" and ""poor performance"" which are subjective evaluations rather than objective facts.  The article relies heavily on the minister's opinions and interpretations of various situations without providing sufficient evidence to back up all of them.",0,0,0,1,0,0,,,,,,
66c315bf4b7830c25ed0aa31,Corruption in power sector to be dealt with severely: PM,https://www.dawn.com/news/1853232/corruption-in-power-sector-to-be-dealt-with-severely-pm,DAWN,"The article reports on a meeting where the Prime Minister directed actions against corruption in the power sector. It quotes the PM's directives and mentions the steps taken, such as appointing new board members and coordinating with provinces.  The article presents the information in a neutral tone without subjective language or unsupported claims.  No bias indicators are present.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa32,Lahore police probing claims about disinformation that sparked UK riots,https://www.dawn.com/news/1853208/lahore-police-probing-claims-about-disinformation-that-sparked-uk-riots,DAWN,"The article presents a balanced account of the situation, citing multiple sources such as ITV News, BBC News, and local law enforcement. It acknowledges conflicting reports and presents different perspectives without taking a clear stance. The article also mentions the website's apology and reports on the investigation without sensationalizing the event.",1,0,0,0,0,0,,,,,,
66c315bf4b7830c25ed0aa33,Information minister Attaullah Tarar condemns ‘Faiz-Niazi nexus’,https://www.dawn.com/news/1853235/information-minister-attaullah-tarar-condemns-faiz-niazi-nexus,DAWN,"The article contains strong accusations and condemnation of the PTI party and its leadership, including Imran Khan and Faiz Hameed, without providing substantial evidence.  Terms like ""worst example of hostility,"" ""anti-state agenda,"" ""foreign-funded party,"" and ""stooge"" are used to discredit individuals and the party, representing mudslinging.  The assertion that the PTI's actions demonstrate an anti-national agenda and foreign funding is presented as fact without offering concrete, verifiable evidence, thus constituting opinion presented as fact.",0,1,0,1,0,0,,,,,,
66c315bf4b7830c25ed0aa34,Three killed as rain batters  parts of Balochistan,https://www.dawn.com/news/1853234/three-killed-as-rain-batters-parts-of-balochistan,DAWN,"The article reports on the consequences of heavy rainfall in Balochistan in a neutral and objective manner. It presents verifiable facts, such as the number of casualties, infrastructure damage, and affected areas, with clear attribution to sources like the NDMA and PDMA.  The article avoids subjective language or emotional appeals, focusing on factual details and providing specific locations and details of the events. It also quotes specific individuals and presents the numbers of casualties without any exaggeration or sensationalism.",1,0,0,0,0,0,,,,,,
66c315dbdc3e2b5a3ed4fd02,Sukkur breaks '77-year record' with 290mm rain in a day,https://www.geo.tv/latest/559868-sukkur-breaks-77-year-record-with-290mm-rain-in-a-day,GEO,"The text presents objective information about heavy rainfall in Sukkur, mentioning the difficulties faced by commuters due to waterlogging.  It uses neutral language and attributes the information to a credible source ('PPI'). There are no indications of spin, sensationalism, mudslinging, opinion presented as fact, or omission of source.",1,0,0,0,0,0,,,,,,
66c315dbdc3e2b5a3ed4fd03,Rare whale shark spotted near Karachi's Charna Island,https://www.geo.tv/latest/559938-rare-whale-shark-spotted-near-karachis-charna-island,GEO,"The article presents factual information about the sighting of a whale shark near Charna Island, Karachi. It attributes the information to a credible source (Pakistan Boat Rally and Fishing Association) and provides details such as the use of underwater cameras to record the event.  There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c315dbdc3e2b5a3ed4fd04,P@SHA decries govt's 'lack of consultation' on persistent internet disruptions,https://www.geo.tv/latest/559928-psha-decries-govts-lack-of-consultation-on-persistent-internet-issue,GEO,"The article reports on P@SHA's statement regarding internet disruptions in Pakistan, citing economic losses and mentioning a suspected internet firewall.  It presents the information neutrally, without employing sensational language, subjective opinions, or unsupported claims.  The article does not engage in mudslinging or personal attacks, and it attributes statements to a named source (Ali Ihsan).",1,0,0,0,0,0,,,,,,
66c315dbdc3e2b5a3ed4fd05,"Cloudy weather, light rain to 'persist' in Karachi",https://www.geo.tv/latest/559916-cloudy-weather-light-rain-to-persist-in-karachi,GEO,"The article presents a weather forecast with an objective tone and is based on information from a credible source, the Pakistan Meteorological Department. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66c315dbdc3e2b5a3ed4fd06,"Eight killed, seven injured in Ghotki road mishap",https://www.geo.tv/latest/559919-eight-killed-seven-injured-in-ghotki-road-mishap,GEO,"The article reports on a road accident in a neutral and objective manner, providing factual details such as the number of casualties, the location, and the circumstances of the accident.  There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The report presents the information in a straightforward manner without subjective language or emotional appeals.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6ae7,P@SHA laments being kept 'out of loop' on internet slowdown issue,https://www.thenews.com.pk/latest/1221578-psha-laments-being-kept-out-of-loop-on-internet-issue,THE NEWS INTERNATIONAL,"The article reports on the Pakistan Software Houses Association's statement regarding the internet slowdown without expressing opinions or using biased language. It presents the situation neutrally, citing the impact on netizens and businesses.  The inclusion of an image adds context without sensationalizing the event. No subjective modifiers, unsupported claims, or sensational language is used.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6ae8,Weatherman rejects claims of record-breaking rain in Sukkur,https://www.thenews.com.pk/latest/1221573-pmd-weatherman-rejects-claims-of-record-breaking-rain-in-sukkur,THE NEWS INTERNATIONAL,"The article presents a factual report of a weather event and the rejection of a claim regarding record-breaking rainfall.  It does not use sensational language or subjective opinions, and attributes information to a credible source (the chief meteorologist).",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6ae9,Ghotki bus accident claims eight lives,https://www.thenews.com.pk/latest/1221562-ghotki-bus-accident-claims-eight-lives,THE NEWS INTERNATIONAL,"The article reports on a bus accident in a neutral and objective manner, providing factual details such as the number of casualties and the location. It does not contain any subjective language, sensationalism, or biased opinions.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6aea,Monsoon rains killed nearly 200 people across Pakistan since July 1: NDMA,https://www.thenews.com.pk/latest/1221379-monsoon-rains-killed-nearly-200-people-across-pakistan-since-july-1-ndma,THE NEWS INTERNATIONAL,"The article reports on the death toll from monsoon rains in Pakistan, citing the National Disaster Management Authority (NDMA) as a source.  It presents the information in a neutral and objective manner, providing verifiable facts and figures without subjective language or unsupported claims. The inclusion of a photograph further enhances the factual nature of the report.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6aeb,Corrupt elements in Discos to be dealt with iron hand: PM Shehbaz,https://www.thenews.com.pk/latest/1221372-corrupt-elements-in-discos-to-be-dealt-with-iron-hand-pm-shehbaz,THE NEWS INTERNATIONAL,"The article reports on a statement made by Prime Minister Shehbaz Sharif without any subjective commentary or bias.  It presents the information neutrally and objectively, focusing on the facts of the Prime Minister's directive.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6aec,'Many bridges' to collapse if LHC-nominated tribunals hear poll disputes: Raja,https://www.thenews.com.pk/latest/1221352-many-bridges-to-collapse-if-lhc-nominated-tribunals-hear-poll-disputes-barrister-salman-akram-raja,THE NEWS INTERNATIONAL,"The headline uses the phrase ""many bridges would collapse"" which is dramatic and vague.  It does not provide specific details about what the consequences would be if the LHC-nominated tribunals hear poll disputes. This constitutes spin because it uses hyperbolic language to exaggerate the significance of the event without providing supporting evidence.",0,0,0,0,0,1,,,,,,
66c3160bce1b3d56655f6aed,Tarar says Raoof Hasan's ties with Indian journalist exposed PTI,https://www.thenews.com.pk/latest/1221361-tarar-says-raoof-hasans-ties-with-indian-journalist-exposed-pti,THE NEWS INTERNATIONAL,"The article presents factual information about a press conference where a minister discussed alleged connections between a political leader and an Indian journalist.  It does not contain subjective opinions, sensational language, or any other indicators of bias.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6aee,Accountability process to be followed by all state institutions: Talal Chaudhry,https://www.thenews.com.pk/latest/1221353-accountability-process-to-be-followed-by-all-state-institutions-talal-chaudhry,THE NEWS INTERNATIONAL,"The provided text is a neutral report of a statement made by a senator. It does not contain any subjective language, unsupported claims, or sensationalism.  The article presents the information objectively without expressing any opinion or bias.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6aef,Sindh govt asked to provide Punjab-like relief in power bills,https://www.thenews.com.pk/latest/1220198-sindh-govt-asked-to-provide-punjab-like-relief-in-power-bills,THE NEWS INTERNATIONAL,"The article reports on Sindh Governor Kamran Tessori's demand for electricity bill relief, similar to that provided in Punjab. It presents the information objectively, without subjective language or unsupported claims.  The article does not contain any spin, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6af0,Karachi receives light to heavy rains since Sunday morning,https://www.thenews.com.pk/latest/1221315-karachi-receives-light-to-heavy-rains-since-sunday-morning,THE NEWS INTERNATIONAL,"The article reports on the rainfall in Karachi in a neutral and objective manner, providing factual information without any subjective opinions or emotional language.  It cites a source (AFP) for the accompanying image and mentions the Pakistan Meteorological Department, indicating a commitment to verifiable information.",1,0,0,0,0,0,,,,,,
66c3160bce1b3d56655f6af1,Rift rumours: 'Concerned' Imran Khan to meet PTI leaders in Adiala jail,https://www.thenews.com.pk/latest/1221292-rift-rumours-concerned-imran-khan-to-meet-pti-leaders-in-adiala-jail,THE NEWS INTERNATIONAL,"The article presents factual information about a meeting between Imran Khan and other PTI leaders.  It does not employ sensational language, subjective opinions, or unsupported claims. The reporting appears neutral and objective.",1,0,0,0,0,0,,,,,,
66c3a7336069baf22eb5c9f6,Devastating monsoon rains claim 19 lives in Balochistan,https://www.dawn.com/news/1853319/devastating-monsoon-rains-claim-19-lives-in-balochistan,DAWN,"The article reports on the devastating effects of monsoon rains in Balochistan, providing specific details on casualties, damage, and government responses.  It cites official sources such as the Provincial Disaster Management Authority (PDMA) and the National Disaster Management Authority (NDMA), offering verifiable data.  The article also includes statements from politicians expressing sympathy and concern, but these are presented as quotes rather than being presented as fact. The overall tone is neutral and objective, focusing on factual reporting of the event and its consequences. No spin, sensationalism, mudslinging or omission of source is detected.",1,0,0,0,0,0,,,,,,
66c3a7336069baf22eb5c9f7,"3 soldiers martyred, 5 terrorists killed as infiltration attempt foiled at Pak-Afghan border in Bajaur: ISPR",https://www.dawn.com/news/1853331/3-soldiers-martyred-5-terrorists-killed-as-infiltration-attempt-foiled-at-pak-afghan-border-in-bajaur-ispr,DAWN,"The article presents a factual report of a military engagement, citing official sources like the ISPR and including specific details such as the names and hometowns of the martyred soldiers and the number of terrorists killed.  It also quotes the President's statement expressing condolences and paying tribute to the martyrs. The report attributes information to credible sources and does not exhibit sensational language, subjective claims, or personal attacks.",1,0,0,0,0,0,,,,,,
66c3a7336069baf22eb5c9f8,Another suspected mpox case sent to Pims; new strain not detected,https://www.dawn.com/news/1853300/another-suspected-mpox-case-sent-to-pims-new-strain-not-detected,DAWN,"The article presents objective information about mpox cases in Pakistan and the Philippines, citing official sources such as the health ministries and WHO.  It uses neutral language, avoids sensationalism, and attributes claims to credible sources.  There's no evidence of spin, opinion presented as fact, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c3a7336069baf22eb5c9f9,"SC suspends IHC order in audio leaks case, bars court from further proceedings",https://www.dawn.com/news/1853303/sc-suspends-ihc-order-in-audio-leaks-case-bars-court-from-further-proceedings,DAWN,"The article presents a neutral account of the Supreme Court's suspension of the Islamabad High Court's orders in the audio leaks case. It objectively reports on the court proceedings, including the dates of the orders, the judges involved, and the arguments presented by both sides.  The article quotes judges' concerns about the lack of progress in uncovering the truth behind the leaks but does not express its own opinion on the matter.  It provides a balanced presentation of the events, offering factual details without sensational language or personal attacks.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c2,Three soldiers martyred in shootout with terrorists along Pak-Afghan border,https://www.thenews.com.pk/latest/1221663-three-soldiers-martyred-in-shootout-with-terrorists-along-pak-afghan-border,THE NEWS INTERNATIONAL,"The article reports on the death of three soldiers in a shootout with terrorists. It provides names and ranks of the soldiers and mentions the location of the event.  There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The reporting is factual and objective.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c3,"Sukkur mayor, chief meteorologist bicker over 'record rain'",https://www.thenews.com.pk/latest/1221652-sukkur-mayor-chief-meteorologist-bicker-over-record-rain,THE NEWS INTERNATIONAL,"The provided text excerpt is a news report that objectively presents a conflict between the Sukkur mayor and the chief meteorologist regarding record rainfall.  It doesn't exhibit any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The report presents the conflict neutrally and doesn't take sides.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c4,"Audio leaks case: SC suspends IHC order, stops proceedings till further orders",https://www.thenews.com.pk/latest/1221644-audio-leaks-case-sc-suspends-ihc-order-bars-proceedings-till-further-orders,THE NEWS INTERNATIONAL,"The article presents factual information regarding a legal case, reporting on the Supreme Court's decision to suspend an Islamabad High Court order.  It avoids subjective language, uses neutral reporting, and does not contain evidence of spin, sensationalism, mudslinging or omission of source.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c5,IHC stays issuance of trial court's final verdict in Â£190m case on Imran's plea,https://www.thenews.com.pk/latest/1221642-ihc-stays-issuance-of-trial-courts-final-verdict-in-190m-case-on-imrans-plea,THE NEWS INTERNATIONAL,"The article presents a neutral report of the Islamabad High Court's decision to restrain an accountability court from issuing a final verdict in a case involving Imran Khan.  It uses objective language, avoids subjective modifiers, and attributes information to a credible source (AFP). There are no indicators of spin, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c6,'Hunting cats to eliminate rats in Parliament House',https://www.thenews.com.pk/latest/1221625-hunting-cats-to-eliminate-rats-in-parliament-house,THE NEWS INTERNATIONAL,"The article reports on the Capital Development Authority's decision to use hunting cats to control rats in Parliament House.  It presents the information objectively, providing factual details such as the budget allocated for this initiative. There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The language is neutral and the information is verifiable.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c7,"New Toshakhana case: Court sends Imran Khan, Bushra Bibi on 15-day judicial remand",https://www.thenews.com.pk/latest/1221602-new-toshakhana-case-court-sends-imran-khan-bushra-bibi-on-15-day-judicial-remand,THE NEWS INTERNATIONAL,"The article presents factual information about a court case, reporting the judicial remand of Imran Khan and Bushra Bibi. It uses neutral language and attributes information to a credible source (AFP). There are no indications of spin, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66c3a763f19af0718791d4c8,Sindh minister differs with chief meteorologist on Sukkur rain statistics,https://www.thenews.com.pk/latest/1221601-sindh-minister-differs-with-chief-meteorologist-on-sukkur-rain-statistics,THE NEWS INTERNATIONAL,"The article presents a neutral account of differing statistics on rainfall in Sukkur, acknowledging discrepancies between sources without exhibiting bias.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b5a,Gen (retd) Faiz caused more harm to PTI than good: Marwat,https://www.geo.tv/latest/560025-gen-retd-faiz-caused-more-harm-to-pti-than-good-marwat,GEO,"The provided text is a news excerpt that presents information in a neutral and objective manner. It reports statements made by a PTI leader without expressing opinions or using subjective language.  The text focuses on factual reporting of events and statements, lacking any indicators of spin, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b5b,Three soldiers martyred in gun battle with terrorists along Pak-Afghan border,https://www.geo.tv/latest/560012-three-soldiers-martyred-in-gun-battle-with-terrorists-along-pak-afghan-border,GEO,"The article reports the death of three soldiers in a gun battle, providing names and ranks. It mentions the ISPR's call for better border management.  The information is presented neutrally without subjective language or unsupported claims. There is no evidence of spin, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b5c,Sukkur mayor contradicts PMD's statistics over 'record rain' controversy,https://www.geo.tv/latest/560006-sukkur-mayor-contradicts-pmds-statistics-over-record-rain-controversy,GEO,"The article presents a neutral report of differing claims regarding rainfall statistics in Sukkur, quoting both the mayor and the PMD.  It does not take sides or use sensational language. The article is factual in nature.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b5d,Audio leaks case: SC directs IHC to stop proceedings till further orders,https://www.geo.tv/latest/559987-audio-leaks-case-sc-directs-ihc-to-stop-proceedings-till-further-orders,GEO,"The article reports on a Supreme Court decision in a neutral and objective manner, providing factual information without subjective commentary or bias.  It presents the core facts of the case and the court's response without using sensational language or personal attacks.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b5e,£190m case: IHC bars trial court from issuing final verdict on Imran's request,https://www.geo.tv/latest/560001-190m-case-ihc-bars-trial-court-from-issuing-final-verdict-on-imrans-request,GEO,"The text presents factual information regarding a court case involving Imran Khan, citing a news agency (Reuters) and mentioning specific details like court orders and deadlines.  It does not exhibit any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b5f,'Hunting cats to be hired to catch rats in Parliament House',https://www.geo.tv/latest/559981-hunting-cats-to-be-hired-to-catch-rats-in-parliament-house,GEO,"The article reports on a decision by the Capital Development Authority to use hunting cats to control rats in Parliament House.  It presents the information objectively, providing a clear description of the situation and the budget allocated. There's no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source. The language is neutral and factual.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b60,One case of clade 2 mpox detected in Pakistan,https://www.geo.tv/latest/559986-one-case-of-new-mpox-strain-detected-in-pakistan,GEO,"The article presents factual information about a single case of clade 2 mpox detected in Pakistan.  It mentions the global concern surrounding the clade 1b variant and the declaration of a public health emergency. The information appears objective and evidence-based, without exhibiting signs of spin, sensationalism, mudslinging, or opinion presented as fact.",1,0,0,0,0,0,,,,,,
66c3a76aaed9b38ff45d5b61,"Imran Khan, Bushra Bibi sent on 15-day judicial remand in new Toshakhana case",https://www.geo.tv/latest/559963-imran-khan-bushra-bibi-get-15-day-judicial-remand-in-new-toshakhana-case,GEO,"The text presents factual information about the judicial remand of Imran Khan and Bushra Bibi, without exhibiting any signs of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.  It reports the events in a neutral and objective manner.",1,0,0,0,0,0,,,,,,
